"Response ID","Time Started","Date Submitted","Status","Legacy Comments","Comments","Language","Referer","SessionID","User Agent","Tags","Firefox Version","Default Browser","Search Engine","Sync Setup","Shield ID","Branch","Why did you uninstall the Firefox Private Network?","Other:Why did you uninstall the Firefox Private Network?","What sort of problems did you have with Firefox Private Network?","Other:What sort of problems did you have with Firefox Private Network?"
"669","Sep 25, 2019 7:50:09 am","Sep 25, 2019 7:50:57 am","Complete","","","English","","1569423009_5d8b7ea1d5cbf4.90948775","","","","","","","","","It was not working correctly","","Other","Embedded pictures either didn't load, or loaded so slowly as to make it frustrating."
"670","Sep 25, 2019 7:54:17 am","Sep 25, 2019 7:54:38 am","Complete","","","English","","1569423257_5d8b7f9995cfc2.10046991","","","","","","","","","I'm going to re-install","","",""
"671","Sep 25, 2019 7:52:38 am","Sep 25, 2019 7:58:38 am","Complete","","","English","","1569423158_5d8b7f3674fb16.93444262","","","","","","","","","It was not working correctly","","Other","It literally did not work.  Could not sign in.  "
"672","Sep 25, 2019 8:01:08 am","Sep 25, 2019 8:03:41 am","Complete","","","English","","1569423668_5d8b81346b6a47.37259637","","","","","","","","","It was not working correctly","","Other","It would not sign in... 500 error"
"673","Sep 25, 2019 8:04:33 am","Sep 25, 2019 8:04:52 am","Partial","","","English","","1569423873_5d8b8201992588.55880032","","","","","","","","","It was not working correctly","","",""
"674","Sep 25, 2019 8:01:51 am","Sep 25, 2019 8:07:30 am","Complete","","","English","","1569423711_5d8b815f03b4d2.01286674","","","","","","","","","Other","i am uninstalling as a trial and error approach to see if my problems continue. ","",""
"675","Sep 25, 2019 8:06:57 am","Sep 25, 2019 8:07:46 am","Complete","","","English","","1569424017_5d8b8291ab1189.63696846","","","","","","","","","It was not working correctly","","Other","It was failing to authenticate my Firefox account"
"676","Sep 25, 2019 8:11:12 am","Sep 25, 2019 8:11:37 am","Complete","","","English","","1569424272_5d8b8390892314.71587027","","","","","","","","","It was not working correctly","","Other","I couldn't even log in to get started."
"677","Sep 25, 2019 8:12:29 am","Sep 25, 2019 8:12:35 am","Complete","","","English","","1569424349_5d8b83dd477fe6.15495411","","","","","","","","","I'm going to re-install","","",""
"678","Sep 25, 2019 8:12:56 am","Sep 25, 2019 8:13:02 am","Complete","","","English","","1569424376_5d8b83f8b25147.65839697","","","","","","","","","I'm going to re-install","","",""
"679","Sep 25, 2019 8:13:41 am","Sep 25, 2019 8:14:03 am","Complete","","","English","","1569424421_5d8b8425d71615.00109422","","","","","","","","","It was not working correctly","","It caused crashes in Firefox",""
"680","Sep 25, 2019 8:14:40 am","Sep 25, 2019 8:14:45 am","Complete","","","English","","1569424480_5d8b8460999d95.42016247","","","","","","","","","I'm going to re-install","","",""
"681","Sep 25, 2019 8:16:17 am","Sep 25, 2019 8:16:40 am","Complete","","","English","","1569424577_5d8b84c1d0ea46.85221633","","","","","","","","","Other","It stopped working. I'm going to try reinstalling","",""
"682","Sep 25, 2019 8:17:18 am","Sep 25, 2019 8:17:43 am","Complete","","","English","","1569424638_5d8b84fe1c8424.82065065","","","","","","","","","Other","Cannot open sign in page, useless.","",""
"683","Sep 25, 2019 8:18:11 am","Sep 25, 2019 8:18:32 am","Complete","","","English","","1569424691_5d8b8533c8abb8.28181456","","","","","","","","","It was not working correctly","","Other","Broken"
"684","Sep 25, 2019 8:23:36 am","Sep 25, 2019 8:24:03 am","Complete","","","English","","1569425016_5d8b8678542419.49585258","","","","","","","","","I'm going to re-install","","",""
"685","Sep 25, 2019 8:23:09 am","Sep 25, 2019 8:26:19 am","Complete","","","English","","1569424989_5d8b865d6af596.31196162","","","","","","","","","It was not working correctly","","Other","Does not turn on and can't turn it back on"
"686","Sep 25, 2019 8:33:14 am","Sep 25, 2019 8:33:32 am","Complete","","","English","","1569425593_5d8b88b9e28fc9.60464537","","","","","","","","","I'm going to re-install","","",""
"687","Sep 25, 2019 8:35:21 am","Sep 25, 2019 8:37:07 am","Complete","","","English","","1569425721_5d8b89390f2ed9.19103502","","","","","","","","","Other","interferred with norton vault unlock","",""
"688","Sep 25, 2019 8:37:35 am","Sep 25, 2019 8:37:57 am","Complete","","","English","","1569425855_5d8b89bfcf04d4.18848220","","","","","","","","","It was not working correctly","","It slowed my network speeds",""
"689","Sep 25, 2019 8:39:17 am","Sep 25, 2019 8:39:42 am","Complete","","","English","","1569425957_5d8b8a259fefe5.60576049","","","","","","","","","It was not working correctly","","Other","It wouldn't let me sign in"
"690","Sep 25, 2019 8:39:28 am","Sep 25, 2019 8:39:50 am","Complete","","","English","","1569425968_5d8b8a30213a03.02437516","","","","","","","","","It was not working correctly","","Other","Would not let any web page load"
"691","Sep 25, 2019 8:49:13 am","Sep 25, 2019 8:49:35 am","Partial","","","English","","1569426553_5d8b8c79d02661.26738654","","","","","","","","","It was not working correctly","","",""
"692","Sep 25, 2019 8:59:56 am","Sep 25, 2019 9:00:07 am","Partial","","","English","","1569427196_5d8b8efcbbeda6.76061969","","","","","","","","","It was not working correctly","","",""
"693","Sep 25, 2019 9:00:33 am","Sep 25, 2019 9:01:14 am","Complete","","","English","","1569427233_5d8b8f21d30232.20479990","","","","","","","","","It was not working correctly","","Other","It would not let me log in"
"694","Sep 25, 2019 9:01:19 am","Sep 25, 2019 9:01:42 am","Complete","","","English","","1569427279_5d8b8f4f6397e9.20130057","","","","","","","","","It was not working correctly","","Other","Never connected to the network"
"695","Sep 25, 2019 9:02:57 am","Sep 25, 2019 9:03:06 am","Complete","","","English","","1569427377_5d8b8fb1889a46.01431378","","","","","","","","","I'm going to re-install","","",""
"696","Sep 25, 2019 9:16:11 am","Sep 25, 2019 9:16:30 am","Complete","","","English","","1569428171_5d8b92cba45c76.33253649","","","","","","","","","It was not working correctly","","Other","couldnt sign in"
"697","Sep 25, 2019 9:16:48 am","Sep 25, 2019 9:18:16 am","Complete","","","English","","1569428208_5d8b92f01f38c5.97134910","","","","","","","","","It was not working correctly","","Other","After disabling it, it would not re-enable. "
"698","Sep 25, 2019 9:19:00 am","Sep 25, 2019 9:19:39 am","Complete","","","English","","1569428340_5d8b937485cd62.60856161","","","","","","","","","It was not working correctly","","Other","I can't ever connect with my account--or sometimes can and sometimes can't."
"699","Sep 25, 2019 9:25:06 am","Sep 25, 2019 9:25:21 am","Complete","","","English","","1569428706_5d8b94e29824b2.91307768","","","","","","","","","Other","Too slow","",""
"700","Sep 25, 2019 9:26:11 am","Sep 25, 2019 9:26:56 am","Complete","","","English","","1569428771_5d8b95234c4ff4.66761434","","","","","","","","","It was not working correctly","","Other","It would not let me log in.  Uninstalled it, tried again - the same thing"
"701","Sep 25, 2019 9:27:22 am","Sep 25, 2019 9:27:35 am","Partial","","","English","","1569428842_5d8b956a7836b8.53840387","","","","","","","","","It was not working correctly","","",""
"702","Sep 25, 2019 9:30:44 am","Sep 25, 2019 9:31:21 am","Complete","","","English","","1569429044_5d8b9634bf49c6.20631688","","","","","","","","","It was not working correctly","","Other","would not let me connect to Firefox Accounts"
"703","Sep 25, 2019 9:35:00 am","Sep 25, 2019 9:35:31 am","Complete","","","English","","1569429300_5d8b9734198591.65226992","","","","","","","","","It was not working correctly","","Other","pages quit loading"
"704","Sep 25, 2019 9:37:55 am","Sep 25, 2019 9:38:22 am","Complete","","","English","","1569429475_5d8b97e36e1b06.41478029","","","","","","","","","I'm going to re-install","","",""
"705","Sep 25, 2019 9:38:27 am","Sep 25, 2019 9:39:18 am","Complete","","","English","","1569429507_5d8b9803544833.55515054","","","","","","","","","It was not working correctly","","Other","I couldn't enable it.  It would bring up a Firefox login (despite already being logged in) and that would spin forever."
"706","Sep 25, 2019 9:41:02 am","Sep 25, 2019 9:43:43 am","Complete","","","English","","1569429662_5d8b989ebceb86.61109495","","","","","","","","","It was not working correctly","","It didn't protect my privacy",""
"707","Sep 25, 2019 9:48:36 am","Sep 25, 2019 9:48:54 am","Complete","","","English","","1569430116_5d8b9a642a1f66.24441832","","","","","","","","","Other","d","",""
"708","Sep 25, 2019 9:52:07 am","Sep 25, 2019 9:52:31 am","Complete","","","English","","1569430327_5d8b9b3763e054.41023416","","","","","","","","","Other","I cannot sign in","",""
"709","Sep 25, 2019 9:52:38 am","Sep 25, 2019 9:52:57 am","Complete","","","English","","1569430358_5d8b9b566141a9.77192938","","","","","","","","","It was not working correctly","","Other","cannot sign in"
"710","Sep 25, 2019 9:52:46 am","Sep 25, 2019 9:53:29 am","Complete","","","English","","1569430366_5d8b9b5e905022.25515256","","","","","","","","","I no longer wanted it","","",""
"711","Sep 25, 2019 9:54:13 am","Sep 25, 2019 9:54:27 am","Complete","","","English","","1569430453_5d8b9bb5193c82.88933093","","","","","","","","","It was not working correctly","","Other","Couldn't login. Trying to reinstall "
"712","Sep 25, 2019 9:57:12 am","Sep 25, 2019 9:57:20 am","Complete","","","English","","1569430632_5d8b9c68964a55.35076481","","","","","","","","","I'm going to re-install","","",""
"713","Sep 25, 2019 9:59:36 am","Sep 25, 2019 10:00:05 am","Complete","","","English","","1569430776_5d8b9cf85cb903.29300575","","","","","","","","","It was not working correctly","","Other","Errored out and kept asking me to sign in"
"714","Sep 25, 2019 10:10:11 am","Sep 25, 2019 10:11:40 am","Complete","","","English","","1569431411_5d8b9f738e9d67.14558722","","","","","","","","","It was not working correctly","","It slowed my network speeds",""
"715","Sep 25, 2019 10:13:41 am","Sep 25, 2019 10:14:07 am","Complete","","","English","","1569431621_5d8ba0451fba71.51027551","","","","","","","","","It was not working correctly","","Other","would not sign in"
"716","Sep 25, 2019 10:14:02 am","Sep 25, 2019 10:14:16 am","Complete","","","English","","1569431642_5d8ba05ac883f9.69742856","","","","","","","","","I no longer wanted it","","",""
"717","Sep 25, 2019 10:17:04 am","Sep 25, 2019 10:17:23 am","Complete","","","English","","1569431824_5d8ba11088c0b6.67260804","","","","","","","","","It was not working correctly","","Other","login page error"
"718","Sep 25, 2019 10:20:28 am","Sep 25, 2019 10:20:48 am","Complete","","","English","","1569432028_5d8ba1dccd2e57.76057604","","","","","","","","","I'm going to re-install","","",""
"719","Sep 25, 2019 10:27:43 am","Sep 25, 2019 10:28:03 am","Complete","","","English","","1569432463_5d8ba38f66d7c1.65722699","","","","","","","","","It was not working correctly","","Other","not able to log in"
"720","Sep 25, 2019 10:29:36 am","Sep 25, 2019 10:29:42 am","Complete","","","English","","1569432576_5d8ba400b099e9.83337979","","","","","","","","","I'm going to re-install","","",""
"721","Sep 25, 2019 10:55:20 am","Sep 25, 2019 10:56:07 am","Complete","","","English","","1569434120_5d8baa083b0996.16790242","","","","","","","","","It was not working correctly","","Other","Stopped connecting to proxy. Couldn't sign into account anymore."
"722","Sep 25, 2019 10:53:57 am","Sep 25, 2019 10:56:19 am","Complete","","","English","","1569434037_5d8ba9b50ed6c9.48316543","","","","","","","","","I'm going to re-install","","",""
"723","Sep 25, 2019 10:57:47 am","Sep 25, 2019 10:57:57 am","Complete","","","English","","1569434267_5d8baa9b0b58b9.43074781","","","","","","","","","It was not working correctly","","It caused crashes in Firefox",""
"724","Sep 25, 2019 11:08:54 am","Sep 25, 2019 11:09:07 am","Complete","","","English","","1569434934_5d8bad36333829.12593278","","","","","","","","","I'm going to re-install","","",""
"725","Sep 25, 2019 11:26:24 am","Sep 25, 2019 11:30:06 am","Complete","","","English","","1569435984_5d8bb150c0bf85.94288075","","","","","","","","","I'm going to re-install","","",""
"726","Sep 25, 2019 11:30:29 am","Sep 25, 2019 11:31:04 am","Complete","","","English","","1569436229_5d8bb24548b3c9.88566738","","","","","","","","","It was not working correctly","","Other","it was causing web commections to stop"
"727","Sep 25, 2019 12:12:08 pm","Sep 25, 2019 12:15:38 pm","Complete","","","English","","1569438728_5d8bbc0832cbd5.32170920","","","","","","","","","Other","In UK","",""
"728","Sep 25, 2019 1:55:09 pm","Sep 25, 2019 1:55:48 pm","Complete","","","English","","1569444909_5d8bd42d9e5b37.79572957","","","","","","","","","It was not working correctly","","Other","Kept asking me to log into my firefox account."
"729","Sep 25, 2019 1:55:25 pm","Sep 25, 2019 2:29:58 pm","Complete","","","English","","1569444925_5d8bd43d4f6f86.02870227","","","","","","","","","It was not working correctly","","Other","Periodically I had no connectivity with it enabled. Web sites would not open or refresh."
"730","Sep 25, 2019 4:01:06 pm","Sep 25, 2019 4:01:11 pm","Complete","","","English","","1569452466_5d8bf1b264a502.96660358","","","","","","","","","I no longer wanted it","","",""
"731","Sep 25, 2019 6:42:39 pm","Sep 25, 2019 6:44:24 pm","Complete","","","English","","1569462159_5d8c178f3221c2.15016241","","","","","","","","","Other","slow as dirt","",""
"732","Sep 25, 2019 9:26:12 pm","Sep 25, 2019 9:26:28 pm","Complete","","","English","","1569471971_5d8c3de3e16770.14007929","","","","","","","","","Other","I don't like the privacy Policy ","",""
"733","Sep 25, 2019 9:45:02 pm","Sep 25, 2019 9:45:54 pm","Complete","","","English","","1569473102_5d8c424e7086c5.02771318","","","","","","","","","Other","it's connected to fxa and I don't trust fxa with my data","",""
"734","Sep 25, 2019 11:28:53 pm","Sep 25, 2019 11:29:13 pm","Complete","","","English","","1569479332_5d8c5aa4f07473.87259886","","","","","","","","","Other","I dont want to create an account","",""
"735","Sep 25, 2019 11:42:01 pm","Sep 25, 2019 11:42:12 pm","Complete","","","English","","1569480121_5d8c5db9750895.96706059","","","","","","","","","Other","meh","",""
"736","Sep 26, 2019 4:36:35 am","Sep 26, 2019 4:38:16 am","Complete","","","English","","1569497795_5d8ca2c3b0e519.86158849","","","","","","","","","I no longer wanted it","","",""
"737","Sep 26, 2019 5:33:59 am","Sep 26, 2019 5:34:15 am","Complete","","","English","","1569501239_5d8cb0371302c2.36535569","","","","","","","","","Other","Didn't want to sign in on my work network","",""
"738","Sep 26, 2019 8:03:28 am","Sep 26, 2019 8:04:01 am","Complete","","","English","","1569510208_5d8cd3407e9916.54183933","","","","","","","","","Other","NO REASON TO USE IT ON MY HOME DESKTOP","",""
"739","Sep 26, 2019 8:20:32 am","Sep 26, 2019 8:22:47 am","Partial","","","English","","1569511232_5d8cd7406a1b37.20857088","","","","","","","","","It was not working correctly","","",""
"740","Sep 26, 2019 8:09:26 am","Sep 26, 2019 8:41:32 am","Complete","","","English","","1569510566_5d8cd4a6958718.89049169","","","","","","","","","I no longer wanted it","","",""
"741","Sep 26, 2019 9:05:37 am","Sep 26, 2019 9:08:23 am","Complete","","","English","","1569513937_5d8ce1d15d6a25.05690494","","","","","","","","","It was not working correctly","","It slowed my network speeds",""
"742","Sep 26, 2019 9:50:01 am","Sep 26, 2019 9:50:37 am","Complete","","","English","","1569516601_5d8cec39b81616.02650232","","","","","","","","","It was not working correctly","","Other","error 500"
"743","Sep 26, 2019 9:45:32 am","Sep 26, 2019 9:53:15 am","Complete","","","English","","1569516332_5d8ceb2c949549.56787499","","","","","","","","","I no longer wanted it","","",""
"744","Sep 26, 2019 10:05:50 am","Sep 26, 2019 10:06:40 am","Complete","","","English","","1569517550_5d8cefee4a2a05.74178173","","","","","","","","","It was not working correctly","","It slowed my network speeds",""
"745","Sep 26, 2019 10:28:54 am","Sep 26, 2019 10:29:01 am","Complete","","","English","","1569518934_5d8cf5567f8a43.13457425","","","","","","","","","I no longer wanted it","","",""
"746","Sep 26, 2019 10:26:40 am","Sep 26, 2019 10:31:01 am","Complete","","","English","","1569518800_5d8cf4d0be9179.84554113","","","","","","","","","It was not working correctly","","Other","I wouldn't login"
"747","Sep 26, 2019 10:34:58 am","Sep 26, 2019 10:35:05 am","Complete","","","English","","1569519297_5d8cf6c1f2f5a1.80156198","","","","","","","","","I no longer wanted it","","",""
"748","Sep 26, 2019 10:39:22 am","Sep 26, 2019 10:40:07 am","Complete","","","English","","1569519562_5d8cf7ca87d698.72859657","","","","","","","","","It was not working correctly","","Other","It prevented firefox from loading websites"
"749","Sep 26, 2019 10:41:17 am","Sep 26, 2019 10:42:08 am","Complete","","","English","","1569519677_5d8cf83d95b7b5.85487608","","","","","","","","","Other","i havent been using it","",""
"750","Sep 26, 2019 11:37:22 am","Sep 26, 2019 11:37:46 am","Complete","","","English","","1569523042_5d8d05623718b9.70032794","","","","","","","","","It was not working correctly","","Other","keep asking sign in "
"751","Sep 26, 2019 12:37:05 pm","Sep 26, 2019 12:37:58 pm","Complete","","","English","","1569526625_5d8d136178e3e8.98327298","","","","","","","","","It was not working correctly","","It caused crashes in Firefox",""
"752","Sep 26, 2019 12:52:19 pm","Sep 26, 2019 12:52:29 pm","Complete","","","English","","1569527539_5d8d16f324c506.45053165","","","","","","","","","I no longer wanted it","","",""
"753","Sep 26, 2019 2:10:12 pm","Sep 26, 2019 2:10:30 pm","Complete","","","English","","1569532211_5d8d2933e966b5.63348273","","","","","","","","","It was not working correctly","","It didn't protect my privacy",""
"754","Sep 26, 2019 2:33:37 pm","Sep 26, 2019 2:33:44 pm","Complete","","","English","","1569533617_5d8d2eb1c77e91.23273989","","","","","","","","","I'm going to re-install","","",""
"755","Sep 26, 2019 2:38:12 pm","Sep 26, 2019 2:40:21 pm","Complete","","","English","","1569533892_5d8d2fc437ab32.51517671","","","","","","","","","It was not working correctly","","It caused crashes in Firefox",""
"756","Sep 26, 2019 2:47:27 pm","Sep 26, 2019 2:48:38 pm","Complete","","","English","","1569534447_5d8d31ef1c1cc6.03439642","","","","","","","","","It was not working correctly","","Other","Turns off automatically a lot, and asks me to sign into my firefox account multiple times per week."
"757","Sep 26, 2019 3:41:18 pm","Sep 26, 2019 3:41:31 pm","Complete","","","English","","1569537678_5d8d3e8ec344e6.74244235","","","","","","","","","I no longer wanted it","","",""
"758","Sep 26, 2019 7:00:26 pm","Sep 26, 2019 7:01:09 pm","Complete","","","English","","1569549626_5d8d6d3a8354f9.24500331","","","","","","","","","Other","kept me from logging onto public networks","",""
"759","Sep 26, 2019 7:08:13 pm","Sep 26, 2019 7:08:26 pm","Complete","","","English","","1569550093_5d8d6f0d918b57.53678709","","","","","","","","","I no longer wanted it","","",""
"760","Sep 26, 2019 7:14:57 pm","Sep 26, 2019 7:15:08 pm","Complete","","","English","","1569550497_5d8d70a12c7981.26190402","","","","","","","","","Other","Not working","",""
"761","Sep 26, 2019 7:42:31 pm","Sep 26, 2019 7:42:42 pm","Complete","","","English","","1569552151_5d8d7717156db1.29058143","","","","","","","","","I'm going to re-install","","",""
"762","Sep 26, 2019 8:26:48 pm","Sep 26, 2019 8:28:14 pm","Complete","","","English","","1569554808_5d8d8178b97d53.82497267","","","","","","","","","Other","I don't have a Firefox account","",""
"763","Sep 26, 2019 9:24:53 pm","Sep 26, 2019 10:00:55 pm","Complete","","","English","","1569558293_5d8d8f15cee2f1.19698361","","","","","","","","","Other","Because you all lied to me and forced me to give up my phone number to get an account.  How is that anonymous?   Or do you think that you all are more trustworthy than anyone else that can get subpeoned?   ugh.  ","",""
"764","Sep 26, 2019 11:16:59 pm","Sep 26, 2019 11:17:12 pm","Complete","","","English","","1569565019_5d8da95b566ed2.53437623","","","","","","","","","I no longer wanted it","","",""
"765","Sep 27, 2019 5:01:52 am","Sep 27, 2019 5:02:23 am","Complete","","","English","","1569585712_5d8dfa3017ef86.16020942","","","","","","","","","It was not working correctly","","It slowed my network speeds",""
"766","Sep 27, 2019 6:23:39 am","Sep 27, 2019 6:24:00 am","Complete","","","English","","1569590619_5d8e0d5b35ae38.67757521","","","","","","","","","It was not working correctly","","Other","Never succeed in connecting"
"767","Sep 27, 2019 6:54:30 am","Sep 27, 2019 7:01:50 am","Complete","","","English","","1569592470_5d8e1496c4af04.80332126","","","","","","","","","It was not working correctly","","It caused crashes in Firefox",""
"768","Sep 27, 2019 7:03:41 am","Sep 27, 2019 7:04:05 am","Complete","","","English","","1569593021_5d8e16bd33ba20.90394017","","","","","","","","","Other","I have to login in back everytime I want to use it","",""
"769","Sep 27, 2019 8:54:56 am","Sep 27, 2019 8:55:16 am","Complete","","","English","","1569599696_5d8e30d066b7a1.74639622","","","","","","","","","I'm going to re-install","","",""
"770","Sep 27, 2019 9:56:20 am","Sep 27, 2019 9:57:05 am","Complete","","","English","","1569603380_5d8e3f34989d92.50677507","","","","","","","","","Other","dont want to signup to use ","",""
"771","Sep 27, 2019 10:27:02 am","Sep 27, 2019 10:27:26 am","Complete","","","English","","1569605222_5d8e46663dbac1.91829437","","","","","","","","","It was not working correctly","","Other","It had weird combatability issues with websites."
"772","Sep 27, 2019 11:16:30 am","Sep 27, 2019 11:16:44 am","Complete","","","English","","1569608190_5d8e51febe4697.00102760","","","","","","","","","It was not working correctly","","Other","never work"
"773","Sep 27, 2019 1:00:13 pm","Sep 27, 2019 1:00:48 pm","Complete","","","English","","1569614413_5d8e6a4d87fd83.47363049","","","","","","","","","I'm going to re-install","","",""
"774","Sep 27, 2019 1:03:51 pm","Sep 27, 2019 1:04:55 pm","Complete","","","English","","1569614631_5d8e6b27b8b174.24442310","","","","","","","","","I no longer wanted it","","",""
"775","Sep 27, 2019 1:17:45 pm","Sep 27, 2019 1:18:14 pm","Complete","","","English","","1569615465_5d8e6e69d0e156.41650340","","","","","","","","","It was not working correctly","","Other","errors and no connection"
"776","Sep 27, 2019 2:04:17 pm","Sep 27, 2019 2:04:22 pm","Complete","","","English","","1569618256_5d8e7950dca7e9.82886529","","","","","","","","","I no longer wanted it","","",""
"777","Sep 27, 2019 4:25:40 pm","Sep 27, 2019 4:28:56 pm","Complete","","","English","","1569626740_5d8e9a7417e687.78863810","","","","","","","","","Other","too slow","",""
"778","Sep 27, 2019 4:54:50 pm","Sep 27, 2019 4:55:00 pm","Complete","","","English","","1569628490_5d8ea14a4348d9.27951144","","","","","","","","","I'm going to re-install","","",""
"779","Sep 27, 2019 10:14:09 pm","Sep 27, 2019 10:15:18 pm","Complete","","","English","","1569647649_5d8eec211aa046.22741902","","","","","","","","","It was not working correctly","","Other","some websites didn't open and made it unusable"
"780","Sep 27, 2019 11:58:59 pm","Sep 27, 2019 11:59:09 pm","Complete","","","English","","1569653939_5d8f04b387c214.12764700","","","","","","","","","I'm going to re-install","","",""
"781","Sep 28, 2019 12:16:45 am","Sep 28, 2019 12:19:39 am","Complete","","","English","","1569655005_5d8f08dd07df62.99460667","","","","","","","","","I no longer wanted it","","",""
"782","Sep 28, 2019 12:44:12 am","Sep 28, 2019 12:45:01 am","Complete","","","English","","1569656652_5d8f0f4c582617.69042398","","","","","","","","","It was not working correctly","","It caused crashes in Firefox",""
"783","Sep 28, 2019 2:46:12 am","Sep 28, 2019 2:52:18 am","Complete","","","English","","1569663972_5d8f2be4c0dcb5.53593557","","","","","","","","","Other","I'm in china. I don't want to abuse.","",""
"784","Sep 28, 2019 4:36:23 am","Sep 28, 2019 4:40:22 am","Complete","","","English","","1569670583_5d8f45b72f6656.26985573","","","","","","","","","I'm going to re-install","","",""
"785","Sep 28, 2019 4:50:20 am","Sep 28, 2019 4:51:03 am","Complete","","","English","","1569671420_5d8f48fcceea53.90166408","","","","","","","","","It was not working correctly","","It slowed my network speeds",""
"786","Sep 28, 2019 4:55:17 am","Sep 28, 2019 4:57:18 am","Complete","","","English","","1569671717_5d8f4a2560c514.28493196","","","","","","","","","I no longer wanted it","","",""
"787","Sep 28, 2019 6:23:19 am","Sep 28, 2019 6:23:45 am","Complete","","","English","","1569676999_5d8f5ec7cbec89.49679302","","","","","","","","","I no longer wanted it","","",""
"788","Sep 28, 2019 7:19:29 am","Sep 28, 2019 7:24:11 am","Complete","","","English","","1569680369_5d8f6bf1821d30.21877228","","","","","","","","","I no longer wanted it","","",""
"789","Sep 28, 2019 7:47:46 am","Sep 28, 2019 7:47:53 am","Complete","","","English","","1569682066_5d8f7292288d26.93684491","","","","","","","","","I no longer wanted it","","",""
"790","Sep 28, 2019 7:58:01 am","Sep 28, 2019 7:59:16 am","Complete","","","English","","1569682681_5d8f74f91bb613.24820018","","","","","","","","","I no longer wanted it","","",""
"791","Sep 28, 2019 9:12:47 am","Sep 28, 2019 9:13:06 am","Complete","","","English","","1569687167_5d8f867f037ef8.53384308","","","","","","","","","It was not working correctly","","It caused crashes in Firefox",""
"792","Sep 28, 2019 12:18:00 pm","Sep 28, 2019 12:18:45 pm","Complete","","","English","","1569698279_5d8fb1e7d31bb9.41400786","","","","","","","","","It was not working correctly","","It caused crashes in Firefox",""
"793","Sep 28, 2019 12:24:34 pm","Sep 28, 2019 12:24:43 pm","Complete","","","English","","1569698674_5d8fb3729371a4.11667109","","","","","","","","","It was not working correctly","","It caused crashes in Firefox",""
"794","Sep 28, 2019 6:40:25 pm","Sep 28, 2019 6:40:36 pm","Complete","","","English","","1569721225_5d900b89a35048.90875934","","","","","","","","","I no longer wanted it","","",""
"795","Sep 28, 2019 11:40:16 pm","Sep 28, 2019 11:40:28 pm","Complete","","","English","","1569739216_5d9051d05660f2.22547280","","","","","","","","","I'm going to re-install","","",""
"796","Sep 29, 2019 1:42:21 am","Sep 29, 2019 1:43:08 am","Complete","","","English","","1569746540_5d906e6ce881f5.98657913","","","","","","","","","Other","found out it's just a free beta, more people'd switch to firefox from chrome if given a free integrated VPN service","",""
"797","Sep 29, 2019 3:45:01 am","Sep 29, 2019 3:45:58 am","Complete","","","English","","1569753901_5d908b2d367157.12412868","","","","","","","","","Other","I didn't realize the tunnel would bypass my network-level ad blocking and didn't want to install an ad blocking extension, too.","",""
"798","Sep 29, 2019 8:34:49 am","Sep 29, 2019 8:35:44 am","Complete","","","English","","1569771289_5d90cf19a792f6.16940515","","","","","","","","","It was not working correctly","","It slowed my network speeds",""
"799","Sep 29, 2019 8:58:08 am","Sep 29, 2019 8:58:18 am","Partial","","","English","","1569772688_5d90d490c521d3.09450266","","","","","","","","","Other","","",""
"800","Sep 29, 2019 10:20:36 am","Sep 29, 2019 10:21:59 am","Complete","","","English","","1569777636_5d90e7e4a77c16.01185038","","","","","","","","","It was not working correctly","","Other","Appears to be causing dropouts on my ethernet adapter. "
"801","Sep 29, 2019 11:40:44 am","Sep 29, 2019 11:41:51 am","Complete","","","English","","1569782444_5d90faac26de01.41144682","","","","","","","","","Other","it's not working even I disabled proxy switch omega.","",""
"802","Sep 29, 2019 2:32:55 pm","Sep 29, 2019 2:33:19 pm","Complete","","","English","","1569792775_5d9123079f6ff8.96355216","","","","","","","","","Other","Seems to slow webpages down quite a bit.","",""
"803","Sep 29, 2019 2:40:34 pm","Sep 29, 2019 2:40:44 pm","Complete","","","English","","1569793234_5d9124d25dbdc6.53312257","","","","","","","","","I'm going to re-install","","",""
"804","Sep 29, 2019 3:27:48 pm","Sep 29, 2019 3:34:55 pm","Complete","","","English","","1569796067_5d912fe3f03bc3.09708377","","","","","","","","","I no longer wanted it","","",""
"805","Sep 29, 2019 6:34:26 pm","Sep 29, 2019 6:34:41 pm","Complete","","","English","","1569807266_5d915ba20aefc2.61866861","","","","","","","","","I'm going to re-install","","",""
"806","Sep 29, 2019 8:50:04 pm","Sep 29, 2019 8:50:15 pm","Complete","","","English","","1569815404_5d917b6c683014.91531839","","","","","","","","","I no longer wanted it","","",""
"807","Sep 30, 2019 1:49:08 am","Sep 30, 2019 1:50:06 am","Complete","","","French","","1569833348_5d91c184150177.47681513","","","","","","","","","Other","locate in france","",""
"808","Sep 30, 2019 11:36:52 am","Sep 30, 2019 11:36:58 am","Partial","","","English","","1569868612_5d924b44486e02.61932886","","","","","","","","","","","",""
"809","Sep 30, 2019 11:42:00 am","Sep 30, 2019 11:42:24 am","Complete","","","English","","1569868920_5d924c786491d2.80057030","","","","","","","","","I no longer wanted it","","",""
"810","Sep 30, 2019 3:24:14 pm","Sep 30, 2019 3:25:32 pm","Complete","","","English","","1569882254_5d92808e5825c4.36283664","","","","","","","","","It was not working correctly","","Other","It would not work at all. kept indicating it needed my attention"
